order_id,customer_id,product_id,product_category,order_date,quantity,unit_price,total_price,region
3128,CUST018709,PROD0142,Books,2024-08-18,5,526.76,2633.8,West
3129,CUST012820,PROD0167,Electronics,2024-09-15,4,79.81,319.24,North
3130,CUST074906,PROD0031,Electronics,2023-09-16,2,534.73,1069.46,West
3131,CUST063871,PROD0076,Electronics,2024-05-23,4,183.8,735.2,East
3132,CUST009284,PROD0028,Electronics,2024-07-31,3,381.46,1144.38,South
3133,CUST030574,PROD0066,Clothing,2023-04-09,4,332.51,1330.04,South
3134,CUST078708,PROD0133,Home,2023-08-17,2,742.94,1485.88,South
3135,CUST030934,PROD0129,Books,2023-04-11,4,199.01,796.04,South
3136,CUST005775,PROD0156,Clothing,2023-06-02,1,45.79,45.79,East
3137,CUST072056,PROD0008,Books,2024-09-08,3,568.16,1704.48,South
3138,CUST010984,PROD0139,Home,2023-07-06,5,137.44,687.2,South
3139,CUST096469,PROD0180,Home,2024-10-06,1,290.6,290.6,East
3140,CUST096335,PROD0024,Electronics,2024-07-25,1,654.2,654.2,South
3141,CUST018134,PROD0066,Clothing,2023-01-17,4,343.99,1375.96,West
3142,CUST014940,PROD0039,Home,2023-07-10,1,352.83,352.83,West
3143,CUST000782,PROD0170,Home,2024-10-26,4,381.18,1524.72,North
3144,CUST056701,PROD0107,Electronics,2024-03-20,3,341.17,1023.51,North
3145,CUST027625,PROD0200,Electronics,2023-10-06,4,401.44,1605.76,West
3146,CUST006824,PROD0004,Electronics,2023-10-30,5,552.45,2762.25,East
3147,CUST018490,PROD0162,Electronics,2023-07-01,3,358.13,1074.39,East
3148,CUST039962,PROD0057,Home,2024-10-17,3,613.04,1839.12,East
3149,CUST029119,PROD0074,Clothing,2024-12-01,3,397.06,1191.18,West
3150,CUST081817,PROD0003,Books,2024-05-11,5,280.87,1404.35,South
3151,CUST022264,PROD0080,Books,2023-04-24,3,340.79,1022.37,South
3152,CUST013566,PROD0017,Clothing,2024-05-27,2,549.72,1099.44,South
3153,CUST020355,PROD0085,Electronics,2024-07-10,5,778.28,3891.4,South
3154,CUST042952,PROD0131,Books,2024-12-08,1,145.65,145.65,South
3155,CUST091180,PROD0059,Books,2023-08-25,1,621.85,621.85,West
3156,CUST023649,PROD0186,Electronics,2023-03-28,4,774.65,3098.6,East
3157,CUST050730,PROD0043,Clothing,2024-12-10,4,293.91,1175.64,South
3158,CUST041972,PROD0001,Electronics,2023-03-20,1,61.13,61.13,East
3159,CUST018659,PROD0035,Home,2023-03-10,5,619.87,3099.35,South
3160,CUST021254,PROD0016,Clothing,2023-11-19,5,570.41,2852.05,North
3161,CUST064167,PROD0163,Books,2024-02-24,1,364.24,364.24,East
3162,CUST048564,PROD0165,Electronics,2023-08-08,5,12.62,63.1,South
3163,CUST026391,PROD0164,Clothing,2023-11-07,1,502.75,502.75,East
3164,CUST088665,PROD0086,Clothing,2024-11-24,3,363.27,1089.81,South
3165,CUST051579,PROD0155,Clothing,2023-02-27,3,693.41,2080.23,North
3166,CUST079026,PROD0055,Clothing,2023-05-28,2,656.83,1313.66,East
3167,CUST032659,PROD0171,Electronics,2023-07-10,4,21.83,87.32,South
3168,CUST006853,PROD0049,Electronics,2023-12-02,4,658.65,2634.6,East
3169,CUST094987,PROD0031,Electronics,2024-02-21,5,405.04,2025.2,East
3170,CUST002552,PROD0018,Books,2024-08-24,4,76.29,305.16,East
3171,CUST071948,PROD0137,Home,2023-02-27,5,778.51,3892.55,North
3172,CUST061002,PROD0199,Home,2024-08-06,2,525.42,1050.84,East
3173,CUST049160,PROD0138,Electronics,2023-03-12,4,453.59,1814.36,South
3174,CUST051708,PROD0019,Home,2023-09-29,2,105.66,211.32,West
3175,CUST033244,PROD0026,Clothing,2024-04-13,3,649.54,1948.62,North
3176,CUST021801,PROD0133,Home,2024-08-15,3,489.25,1467.75,West
3177,CUST075940,PROD0140,Home,2023-06-30,1,135.3,135.3,South
3178,CUST057829,PROD0188,Clothing,2024-05-12,4,414.57,1658.28,South
3179,CUST007240,PROD0190,Home,2024-11-05,1,147.91,147.91,West
3180,CUST006711,PROD0178,Electronics,2023-06-12,5,308.47,1542.35,West
3181,CUST021385,PROD0112,Electronics,2023-07-09,5,280.61,1403.05,South
3182,CUST021039,PROD0109,Electronics,2023-12-01,3,13.02,39.06,West
3183,CUST040847,PROD0167,Clothing,2023-04-29,5,682.64,3413.2,South
3184,CUST087984,PROD0013,Books,2023-12-26,4,94.49,377.96,South
3185,CUST067822,PROD0113,Electronics,2023-07-17,1,508.42,508.42,North
3186,CUST037992,PROD0078,Home,2023-02-21,2,392.46,784.92,West
3187,CUST079058,PROD0141,Clothing,2024-03-28,1,445.46,445.46,North
3188,CUST006972,PROD0075,Electronics,2024-07-30,1,764.39,764.39,South
3189,CUST029140,PROD0055,Home,2024-07-22,2,209.68,419.36,East
3190,CUST085446,PROD0105,Electronics,2024-03-11,2,677.09,1354.18,South
3191,CUST077068,PROD0063,Clothing,2024-03-29,4,669.72,2678.88,South
3192,CUST080258,PROD0166,Home,2024-12-07,5,588.95,2944.75,West
3193,CUST084743,PROD0042,Electronics,2023-08-16,1,547.2,547.2,South
3194,CUST037712,PROD0193,Home,2023-04-07,3,393.62,1180.86,West
3195,CUST006531,PROD0098,Clothing,2024-02-12,4,339.3,1357.2,South
3196,CUST011117,PROD0024,Electronics,2024-11-14,3,727.26,2181.78,East
3197,CUST065795,PROD0124,Home,2024-03-10,2,167.04,334.08,South
3198,CUST000283,PROD0101,Electronics,2024-05-07,5,213.8,1069,East
3199,CUST079474,PROD0147,Home,2024-07-21,1,70.14,70.14,West
3200,CUST001899,PROD0178,Books,2023-12-25,5,564.74,2823.7,East
3201,CUST004136,PROD0168,Home,2023-01-08,5,645.25,3226.25,North
3202,CUST006630,PROD0164,Home,2024-08-18,3,755.05,2265.15,North
3203,CUST085121,PROD0167,Books,2024-11-25,5,177.2,886,North
3204,CUST089088,PROD0180,Electronics,2024-11-27,3,794.91,2384.73,North
3205,CUST065032,PROD0166,Clothing,2024-02-10,5,474.46,2372.3,North
3206,CUST033381,PROD0178,Electronics,2024-01-23,4,108.54,434.16,North
3207,CUST017072,PROD0005,Books,2023-05-17,5,288.46,1442.3,West
3208,CUST020075,PROD0102,Clothing,2023-02-05,2,104.53,209.06,North
3209,CUST090725,PROD0120,Clothing,2023-05-20,5,664.74,3323.7,West
3210,CUST067844,PROD0160,Clothing,2023-02-11,3,190.63,571.89,West
3211,CUST039902,PROD0022,Clothing,2023-10-23,3,713.83,2141.49,North
3212,CUST011206,PROD0192,Books,2024-08-09,2,408.22,816.44,North
3213,CUST055662,PROD0056,Home,2024-05-07,5,287.44,1437.2,West
3214,CUST005907,PROD0123,Clothing,2024-12-29,4,650.43,2601.72,South
3215,CUST002592,PROD0100,Home,2024-04-29,5,532.43,2662.15,North
3216,CUST062988,PROD0101,Electronics,2024-01-23,2,516.3,1032.6,South
3217,CUST063371,PROD0085,Books,2024-08-07,5,579.5,2897.5,North
3218,CUST080686,PROD0102,Electronics,2023-05-26,3,237.33,711.99,North
3219,CUST054401,PROD0070,Electronics,2023-02-18,2,285.14,570.28,East
3220,CUST025151,PROD0189,Clothing,2023-04-04,5,657.23,3286.15,East
3221,CUST031853,PROD0162,Electronics,2024-05-27,1,114.82,114.82,South
3222,CUST042871,PROD0102,Home,2023-04-08,3,327.88,983.64,West
3223,CUST052757,PROD0126,Home,2023-12-09,1,325.69,325.69,East
3224,CUST056482,PROD0038,Electronics,2024-06-24,4,634.82,2539.28,South
3225,CUST001284,PROD0187,Clothing,2023-08-18,2,692.8,1385.6,North
3226,CUST033692,PROD0022,Electronics,2024-09-13,3,213.31,639.93,North
3227,CUST001126,PROD0142,Electronics,2023-02-05,4,89.31,357.24,West
3228,CUST067066,PROD0048,Home,2023-11-09,4,482.05,1928.2,East
3229,CUST026171,PROD0190,Electronics,2023-01-21,3,179.91,539.73,East
3230,CUST008439,PROD0086,Electronics,2024-05-29,2,569.32,1138.64,North
3231,CUST020096,PROD0179,Home,2023-03-21,5,573.29,2866.45,East
3232,CUST016155,PROD0051,Electronics,2023-02-22,4,768.42,3073.68,North
3233,CUST008005,PROD0158,Home,2023-05-14,3,465.07,1395.21,East
3234,CUST009753,PROD0174,Electronics,2023-10-20,5,706.88,3534.4,West
3235,CUST055427,PROD0021,Electronics,2024-09-09,3,384.83,1154.49,West
3236,CUST026820,PROD0014,Electronics,2023-03-11,1,533.66,533.66,West
3237,CUST092052,PROD0112,Books,2023-10-17,5,235.39,1176.95,East
3238,CUST024218,PROD0046,Home,2023-10-28,1,667.87,667.87,North
3239,CUST088709,PROD0138,Electronics,2023-09-15,3,732.3,2196.9,East
3240,CUST032995,PROD0125,Electronics,2023-03-07,5,763.95,3819.75,East
3241,CUST015037,PROD0106,Home,2023-05-12,2,343.14,686.28,South
3242,CUST077276,PROD0029,Electronics,2024-09-18,3,624.15,1872.45,South
3243,CUST097757,PROD0067,Books,2023-07-09,3,96.22,288.66,South
3244,CUST049417,PROD0137,Home,2024-05-20,4,312.41,1249.64,South
3245,CUST009588,PROD0143,Books,2023-05-05,5,527.3,2636.5,South
3246,CUST095666,PROD0026,Books,2023-06-26,3,451.07,1353.21,North
3247,CUST000646,PROD0143,Electronics,2024-01-20,5,710.34,3551.7,South
3248,CUST030931,PROD0177,Electronics,2023-11-22,4,209.04,836.16,South
3249,CUST081836,PROD0008,Home,2023-11-16,4,420.48,1681.92,South
3250,CUST030091,PROD0072,Books,2023-02-21,4,321.43,1285.72,North
3251,CUST087490,PROD0196,Home,2024-05-08,2,386.54,773.08,South
3252,CUST052143,PROD0081,Books,2023-05-15,3,449,1347,North
3253,CUST026476,PROD0085,Clothing,2024-12-28,3,137.39,412.17,West
3254,CUST018889,PROD0169,Clothing,2024-01-29,3,215.01,645.03,North
3255,CUST043733,PROD0008,Home,2023-12-09,2,586.52,1173.04,East
3256,CUST081624,PROD0044,Electronics,2023-05-14,2,665.13,1330.26,South
3257,CUST046306,PROD0039,Electronics,2023-10-25,2,67.5,135,North
3258,CUST046038,PROD0008,Home,2024-08-01,5,247.75,1238.75,South
3259,CUST009347,PROD0091,Clothing,2023-01-12,2,415.01,830.02,North
3260,CUST000588,PROD0121,Books,2024-06-16,2,741.51,1483.02,South
3261,CUST012764,PROD0082,Electronics,2024-07-06,5,109.47,547.35,South
3262,CUST059166,PROD0160,Electronics,2023-05-29,2,18.08,36.16,South
3263,CUST069616,PROD0103,Home,2023-07-19,3,493.14,1479.42,South
3264,CUST036117,PROD0041,Electronics,2024-05-24,4,630.39,2521.56,South
3265,CUST085752,PROD0030,Electronics,2024-06-08,2,331.02,662.04,South
3266,CUST091354,PROD0002,Books,2024-07-11,2,130.4,260.8,East
3267,CUST090302,PROD0032,Home,2023-01-19,3,372.51,1117.53,West
3268,CUST095649,PROD0138,Clothing,2023-08-25,2,206.75,413.5,North
3269,CUST025557,PROD0188,Books,2024-10-23,5,360.89,1804.45,West
3270,CUST059043,PROD0160,Electronics,2023-11-29,4,383.25,1533,South
3271,CUST018100,PROD0182,Books,2023-09-06,2,386.45,772.9,South
3272,CUST045097,PROD0078,Electronics,2023-03-30,4,730.99,2923.96,North
3273,CUST071987,PROD0059,Home,2024-06-30,5,723.51,3617.55,South
3274,CUST013231,PROD0132,Clothing,2024-03-05,5,85.48,427.4,South
3275,CUST029010,PROD0038,Clothing,2024-03-18,2,17.56,35.12,North
3276,CUST070970,PROD0124,Electronics,2024-06-15,1,514.43,514.43,West
3277,CUST033867,PROD0128,Clothing,2023-01-25,1,644.42,644.42,South
3278,CUST084247,PROD0185,Books,2023-01-17,4,394.87,1579.48,East
3279,CUST076976,PROD0018,Clothing,2023-01-18,3,345.89,1037.67,South
3280,CUST041856,PROD0101,Electronics,2023-07-15,5,488.18,2440.9,North
3281,CUST081558,PROD0187,Electronics,2023-02-21,2,23.61,47.22,South
3282,CUST006417,PROD0068,Clothing,2023-03-16,2,571.02,1142.04,East
3283,CUST072517,PROD0012,Books,2023-05-15,1,573.46,573.46,East
3284,CUST055916,PROD0105,Home,2023-10-30,2,526.19,1052.38,East
3285,CUST018059,PROD0077,Home,2023-04-01,1,696.66,696.66,East
3286,CUST076638,PROD0027,Clothing,2023-04-18,5,36.55,182.75,South
3287,CUST040719,PROD0137,Electronics,2023-04-07,2,392.59,785.18,North
3288,CUST032603,PROD0104,Clothing,2023-09-18,1,760.83,760.83,West
3289,CUST074659,PROD0014,Home,2023-04-11,2,722.03,1444.06,North
3290,CUST078113,PROD0032,Electronics,2024-01-18,2,249.41,498.82,West
3291,CUST058068,PROD0188,Clothing,2023-08-27,3,739.57,2218.71,North
3292,CUST027517,PROD0149,Home,2023-11-21,3,286.97,860.91,West
3293,CUST087970,PROD0114,Electronics,2023-03-19,1,38.33,38.33,North
3294,CUST001090,PROD0099,Electronics,2023-04-16,4,293.49,1173.96,East
3295,CUST037347,PROD0114,Electronics,2023-03-23,3,515.97,1547.91,West
3296,CUST074664,PROD0132,Electronics,2023-04-17,3,632.94,1898.82,South
3297,CUST010488,PROD0172,Home,2024-03-09,3,570.5,1711.5,South
3298,CUST000156,PROD0185,Home,2023-11-15,4,60.05,240.2,North
3299,CUST067495,PROD0170,Books,2024-04-13,1,267.72,267.72,West
3300,CUST076230,PROD0156,Clothing,2023-08-09,5,64.2,321,North
3301,CUST038548,PROD0002,Books,2024-12-02,5,175.46,877.3,South
3302,CUST028796,PROD0104,Books,2024-08-15,1,673.67,673.67,North
3303,CUST055297,PROD0068,Electronics,2024-06-08,1,146.66,146.66,North
3304,CUST021448,PROD0031,Electronics,2023-04-11,5,536.86,2684.3,North
3305,CUST036599,PROD0178,Clothing,2023-02-19,1,273.29,273.29,South
3306,CUST041815,PROD0051,Clothing,2023-11-09,5,623.27,3116.35,East
3307,CUST090752,PROD0126,Electronics,2024-11-29,5,708.34,3541.7,North
3308,CUST075331,PROD0005,Electronics,2023-05-16,1,280.39,280.39,East
3309,CUST098746,PROD0131,Electronics,2023-07-13,2,703.1,1406.2,South
3310,CUST087961,PROD0015,Books,2023-04-20,3,538.58,1615.74,South
3311,CUST063279,PROD0149,Electronics,2024-10-13,3,609.79,1829.37,South
3312,CUST055078,PROD0034,Electronics,2024-04-24,1,370.27,370.27,South
3313,CUST071907,PROD0120,Electronics,2023-09-06,5,66.74,333.7,South
3314,CUST009529,PROD0127,Home,2024-06-02,3,21.64,64.92,East
3315,CUST093813,PROD0049,Home,2024-09-23,4,564.23,2256.92,South
3316,CUST050101,PROD0191,Home,2023-11-09,1,777.14,777.14,South
3317,CUST008180,PROD0199,Home,2023-12-26,4,542.78,2171.12,West
3318,CUST048782,PROD0084,Books,2023-04-12,3,610.79,1832.37,North
3319,CUST055268,PROD0045,Clothing,2023-03-20,2,443.91,887.82,South
3320,CUST082380,PROD0139,Clothing,2023-08-28,4,105.15,420.6,East
3321,CUST023953,PROD0001,Home,2023-03-07,2,724.94,1449.88,East
3322,CUST053799,PROD0085,Electronics,2023-12-28,1,798.94,798.94,East
3323,CUST098697,PROD0117,Books,2023-05-18,3,84.26,252.78,North
3324,CUST050940,PROD0174,Electronics,2024-01-08,1,210.98,210.98,West
3325,CUST029517,PROD0091,Home,2024-04-08,4,305.15,1220.6,North
3326,CUST056527,PROD0013,Clothing,2023-09-30,2,390.91,781.82,North
3327,CUST010450,PROD0111,Books,2024-12-14,2,507.08,1014.16,East
3328,CUST050291,PROD0040,Electronics,2023-06-22,3,735.19,2205.57,South
3329,CUST086662,PROD0031,Home,2024-03-31,2,545.11,1090.22,North
3330,CUST072955,PROD0007,Home,2023-10-24,4,143.31,573.24,North
3331,CUST022747,PROD0123,Clothing,2023-11-25,1,567.96,567.96,North
3332,CUST067991,PROD0150,Home,2024-08-12,1,282.44,282.44,South
3333,CUST058811,PROD0153,Books,2023-12-19,4,562.21,2248.84,West
3334,CUST083298,PROD0044,Clothing,2024-07-05,5,698.28,3491.4,South
3335,CUST015224,PROD0118,Clothing,2023-06-20,2,471.33,942.66,South
3336,CUST072238,PROD0034,Clothing,2024-09-09,4,274.82,1099.28,North
3337,CUST002598,PROD0154,Books,2023-12-09,5,310.21,1551.05,South
3338,CUST065678,PROD0071,Clothing,2024-11-27,4,20.59,82.36,South
3339,CUST002660,PROD0168,Books,2023-04-29,2,268.34,536.68,South
3340,CUST086517,PROD0080,Books,2023-09-27,1,740.82,740.82,North
3341,CUST074568,PROD0121,Clothing,2024-05-30,5,62.98,314.9,North
3342,CUST015038,PROD0142,Clothing,2024-04-09,4,780.54,3122.16,South
3343,CUST046739,PROD0165,Clothing,2024-06-09,2,506.56,1013.12,South
3344,CUST071679,PROD0148,Books,2023-09-17,3,486.88,1460.64,South
3345,CUST012110,PROD0050,Electronics,2023-08-18,1,319.6,319.6,East
3346,CUST022011,PROD0044,Clothing,2024-05-05,2,783.11,1566.22,East
3347,CUST008788,PROD0136,Electronics,2023-09-02,5,158.97,794.85,West
3348,CUST008473,PROD0043,Clothing,2023-09-27,5,677.49,3387.45,South
3349,CUST023384,PROD0185,Home,2024-04-22,1,457.82,457.82,South
3350,CUST061710,PROD0089,Home,2023-02-08,1,567.22,567.22,West
3351,CUST069786,PROD0145,Home,2023-01-04,1,693.7,693.7,East
3352,CUST034519,PROD0172,Clothing,2024-06-26,5,628.18,3140.9,North
3353,CUST053910,PROD0010,Electronics,2024-08-13,1,415.65,415.65,North
3354,CUST018352,PROD0145,Home,2024-06-10,5,194.01,970.05,South
3355,CUST069625,PROD0081,Books,2024-04-01,3,212.21,636.63,South
3356,CUST053331,PROD0119,Books,2024-10-29,5,431.89,2159.45,North
3357,CUST015283,PROD0166,Electronics,2024-06-17,5,261.56,1307.8,South
3358,CUST084867,PROD0016,Electronics,2024-11-27,2,617.38,1234.76,West
3359,CUST021779,PROD0073,Home,2023-09-04,4,459.5,1838,West
3360,CUST024265,PROD0199,Clothing,2024-08-08,1,70.92,70.92,North
3361,CUST059676,PROD0077,Books,2024-11-08,5,797.78,3988.9,West
3362,CUST005076,PROD0038,Electronics,2023-01-26,1,227.29,227.29,North
3363,CUST075949,PROD0056,Books,2024-02-07,2,331.93,663.86,South
3364,CUST048455,PROD0056,Books,2023-09-12,1,532.44,532.44,North
3365,CUST028366,PROD0068,Clothing,2023-07-17,1,265.22,265.22,South
3366,CUST072767,PROD0080,Electronics,2024-07-09,4,12.55,50.2,South
3367,CUST048201,PROD0195,Books,2024-02-13,4,731.63,2926.52,North
3368,CUST011003,PROD0018,Electronics,2023-06-09,4,740.21,2960.84,North
3369,CUST013948,PROD0044,Clothing,2023-05-05,1,743.58,743.58,North
3370,CUST079223,PROD0170,Books,2024-01-11,2,686.15,1372.3,South
3371,CUST094841,PROD0137,Clothing,2024-03-14,5,202.52,1012.6,South
3372,CUST078611,PROD0109,Clothing,2023-11-26,1,132.23,132.23,South
3373,CUST052143,PROD0096,Electronics,2024-06-03,5,127.6,638,South
3374,CUST056308,PROD0072,Home,2023-06-18,3,705.79,2117.37,West
3375,CUST004494,PROD0057,Home,2024-01-17,1,98.94,98.94,South
3376,CUST050086,PROD0166,Electronics,2023-02-11,4,603.29,2413.16,North
3377,CUST034229,PROD0180,Home,2023-10-05,4,749.43,2997.72,North
3378,CUST079677,PROD0053,Books,2024-01-02,3,668.59,2005.77,North
3379,CUST051876,PROD0119,Clothing,2024-10-17,2,370.26,740.52,North
3380,CUST031656,PROD0180,Clothing,2023-10-15,5,605.41,3027.05,South
3381,CUST043473,PROD0069,Clothing,2024-02-07,4,487.28,1949.12,North
3382,CUST049438,PROD0044,Books,2023-11-17,4,60.8,243.2,South
3383,CUST049417,PROD0046,Home,2024-10-16,1,591.97,591.97,North
3384,CUST059712,PROD0190,Clothing,2024-07-23,4,591.19,2364.76,South
3385,CUST006817,PROD0019,Books,2023-09-22,4,68.51,274.04,North
3386,CUST077176,PROD0107,Clothing,2024-11-19,1,547.59,547.59,South
3387,CUST064308,PROD0174,Clothing,2023-01-14,5,432.92,2164.6,North
3388,CUST046734,PROD0177,Electronics,2024-01-01,3,558.95,1676.85,South
3389,CUST095029,PROD0156,Electronics,2024-01-08,4,632.84,2531.36,South
3390,CUST011241,PROD0002,Books,2024-07-07,1,239.83,239.83,North
3391,CUST098235,PROD0040,Home,2023-10-29,2,227.47,454.94,North
3392,CUST092494,PROD0177,Books,2024-05-17,2,495.51,991.02,South
3393,CUST098345,PROD0002,Books,2023-12-04,4,131.23,524.92,South
3394,CUST071364,PROD0192,Electronics,2023-08-04,1,197.43,197.43,East
3395,CUST032763,PROD0129,Clothing,2024-05-08,4,28.38,113.52,South
3396,CUST008260,PROD0184,Electronics,2023-11-12,4,730.92,2923.68,East
3397,CUST050140,PROD0164,Clothing,2023-10-10,4,48.19,192.76,South
3398,CUST014850,PROD0013,Clothing,2024-09-04,1,238.04,238.04,South
3399,CUST081769,PROD0013,Books,2023-06-19,2,367.91,735.82,South
3400,CUST089710,PROD0117,Electronics,2023-08-12,2,527.85,1055.7,South
3401,CUST054870,PROD0126,Books,2024-04-21,4,328.19,1312.76,South
3402,CUST063096,PROD0003,Electronics,2023-02-28,2,587.39,1174.78,West
3403,CUST070911,PROD0043,Home,2024-12-16,5,717.35,3586.75,North
3404,CUST086711,PROD0076,Electronics,2024-06-05,1,447.98,447.98,West
3405,CUST023568,PROD0131,Electronics,2023-08-18,5,573.22,2866.1,West
3406,CUST035293,PROD0071,Clothing,2023-10-01,2,756.9,1513.8,North
3407,CUST074814,PROD0126,Books,2023-06-16,2,307.35,614.7,West
3408,CUST097137,PROD0176,Electronics,2023-01-29,2,159.8,319.6,East
3409,CUST051632,PROD0073,Clothing,2024-05-10,2,163.34,326.68,North
3410,CUST009886,PROD0005,Clothing,2023-07-08,2,179.83,359.66,North
3411,CUST059660,PROD0153,Home,2024-01-05,3,113.47,340.41,East
3412,CUST054307,PROD0086,Books,2023-07-28,4,695.48,2781.92,South
3413,CUST066315,PROD0132,Clothing,2024-11-14,1,543.09,543.09,North
3414,CUST065088,PROD0042,Electronics,2024-07-02,2,589.84,1179.68,South
3415,CUST029166,PROD0029,Clothing,2024-03-02,1,226.37,226.37,South
3416,CUST058930,PROD0143,Home,2024-11-02,3,517.11,1551.33,South
3417,CUST067029,PROD0170,Books,2024-02-17,1,559.4,559.4,North
3418,CUST095999,PROD0134,Clothing,2023-11-30,4,319.05,1276.2,West
3419,CUST049813,PROD0151,Home,2024-07-07,1,242.74,242.74,North
3420,CUST050501,PROD0009,Books,2023-08-06,1,208.88,208.88,South
3421,CUST079152,PROD0041,Electronics,2024-06-29,3,684.79,2054.37,North
3422,CUST058644,PROD0130,Electronics,2023-11-02,5,743.13,3715.65,South
3423,CUST044901,PROD0132,Clothing,2023-03-11,4,127.39,509.56,West
3424,CUST042947,PROD0173,Books,2024-08-20,2,654.12,1308.24,South
3425,CUST007852,PROD0016,Clothing,2024-08-04,2,482.06,964.12,North
3426,CUST016289,PROD0104,Clothing,2023-04-26,1,785.48,785.48,South
3427,CUST072693,PROD0157,Books,2023-01-08,4,370.54,1482.16,East
3428,CUST067581,PROD0171,Home,2023-01-08,2,483.31,966.62,West
3429,CUST007369,PROD0017,Electronics,2023-08-03,5,334.05,1670.25,North
3430,CUST085437,PROD0129,Home,2023-10-07,2,563.72,1127.44,South
3431,CUST096137,PROD0132,Home,2024-05-08,3,314.07,942.21,East
3432,CUST046404,PROD0106,Books,2023-11-15,4,167.3,669.2,South
3433,CUST091171,PROD0174,Electronics,2023-05-21,5,361.09,1805.45,East
3434,CUST009169,PROD0197,Clothing,2024-02-06,1,184.12,184.12,South
3435,CUST086498,PROD0129,Clothing,2023-08-13,4,488.92,1955.68,South
3436,CUST049880,PROD0192,Books,2024-01-20,1,71.43,71.43,South
3437,CUST059872,PROD0102,Electronics,2024-05-08,3,693,2079,East
3438,CUST089389,PROD0068,Home,2024-08-31,2,355.61,711.22,South
3439,CUST098647,PROD0143,Books,2024-03-25,5,89.26,446.3,West
3440,CUST032175,PROD0085,Electronics,2024-08-01,3,36.58,109.74,West
3441,CUST099752,PROD0163,Electronics,2024-07-21,5,610.02,3050.1,South
3442,CUST092492,PROD0009,Books,2024-02-13,5,142.12,710.6,South
3443,CUST006582,PROD0155,Home,2024-08-19,3,448.25,1344.75,South
3444,CUST071854,PROD0077,Electronics,2023-08-20,4,196.13,784.52,West
3445,CUST064047,PROD0180,Home,2023-12-04,1,613.56,613.56,South
3446,CUST049679,PROD0014,Electronics,2024-03-01,3,556.57,1669.71,West
3447,CUST026650,PROD0194,Clothing,2023-12-18,3,298.51,895.53,South
3448,CUST088669,PROD0193,Books,2023-12-02,5,29.27,146.35,North
3449,CUST082326,PROD0046,Clothing,2023-08-19,3,376.54,1129.62,West
3450,CUST014568,PROD0151,Books,2024-04-10,2,666.32,1332.64,West
3451,CUST080405,PROD0079,Books,2024-01-30,1,698.25,698.25,South
3452,CUST089907,PROD0162,Electronics,2023-06-25,3,336.33,1008.99,South
3453,CUST096020,PROD0120,Electronics,2023-03-19,5,698.26,3491.3,South
3454,CUST061945,PROD0012,Clothing,2023-05-18,3,347.01,1041.03,South
3455,CUST078003,PROD0149,Books,2024-03-17,4,736.46,2945.84,West
3456,CUST028804,PROD0001,Home,2024-06-22,3,488.13,1464.39,West
3457,CUST018231,PROD0072,Home,2024-05-20,4,434.54,1738.16,West
3458,CUST017863,PROD0166,Home,2024-10-20,3,603.47,1810.41,West
3459,CUST043356,PROD0094,Home,2024-10-13,1,292.76,292.76,East
3460,CUST031260,PROD0080,Home,2024-05-28,1,712.79,712.79,North
3461,CUST099076,PROD0070,Books,2024-08-10,3,683.02,2049.06,West
3462,CUST087446,PROD0038,Books,2023-06-16,4,161.57,646.28,West
3463,CUST030796,PROD0048,Electronics,2023-12-06,2,352.14,704.28,East
3464,CUST008771,PROD0111,Home,2024-09-29,4,490.16,1960.64,East
3465,CUST011094,PROD0082,Books,2024-08-11,1,544.14,544.14,East
3466,CUST046572,PROD0029,Clothing,2023-04-09,4,568.02,2272.08,West
3467,CUST000194,PROD0136,Books,2024-12-15,4,772.15,3088.6,North
3468,CUST017570,PROD0002,Home,2024-12-27,1,725.77,725.77,East
3469,CUST011191,PROD0169,Books,2023-02-16,3,609.07,1827.21,West
3470,CUST062825,PROD0100,Clothing,2024-07-27,4,694.64,2778.56,West
3471,CUST042753,PROD0087,Electronics,2023-03-06,1,97.62,97.62,East
3472,CUST032328,PROD0031,Electronics,2023-10-09,5,424.82,2124.1,South
3473,CUST042071,PROD0186,Clothing,2024-04-08,1,658.12,658.12,East
3474,CUST085926,PROD0073,Electronics,2024-02-18,1,65.62,65.62,East
3475,CUST040198,PROD0167,Electronics,2023-06-10,3,197.16,591.48,North
3476,CUST002262,PROD0035,Home,2023-03-09,3,312.53,937.59,North
3477,CUST093906,PROD0186,Electronics,2024-01-06,2,740.81,1481.62,South
3478,CUST026513,PROD0155,Clothing,2023-01-30,4,122.65,490.6,North
3479,CUST006717,PROD0006,Books,2023-08-03,5,552.61,2763.05,South
3480,CUST086796,PROD0013,Electronics,2024-07-28,3,48.6,145.8,North
3481,CUST028934,PROD0066,Home,2024-09-02,1,59.23,59.23,North
3482,CUST004379,PROD0006,Books,2023-04-13,2,336.37,672.74,West
3483,CUST040584,PROD0111,Clothing,2023-08-02,2,342.58,685.16,South
3484,CUST085372,PROD0057,Electronics,2023-01-26,2,696.51,1393.02,West
3485,CUST029034,PROD0186,Clothing,2023-02-22,5,400.31,2001.55,North
3486,CUST024001,PROD0012,Electronics,2023-08-15,1,489.13,489.13,North
3487,CUST075869,PROD0044,Electronics,2024-04-16,2,796.58,1593.16,North
3488,CUST042605,PROD0066,Electronics,2024-10-29,4,388.89,1555.56,North
